Scoring Margin,eFG%,SPG+BPG,Rebound Margin,Win Percentage
0.43413198004709863,0.38785488461159545,0.23488018257892732,0.47610862107698165,0.2727272727272727
0.3654549441166459,0.3827362437556296,0.4021966527196652,0.25869739033311656,0.19230769230769235
0.5758515334809764,0.3324983543176824,0.39888423988842403,0.6602574555626,0.5185185185185185
0.814374449859659,0.8407096890709214,0.39789885392032015,0.6101317774601726,0.7391304347826086
0.6582770120113102,0.3845681333707206,0.48578848650988316,0.6351672753836781,0.6551724137931035
0.4879951843660372,0.5704238324163587,0.15864714086471404,0.5082761336563801,0.4074074074074074
0.4323420262245025,0.24217067700909123,0.22931723088626857,0.5947352506064367,0.3181818181818182
0.651298013102968,0.4663058664462804,0.5659717212523445,0.8152017048842517,0.7241379310344827
0.3693426595302483,0.40899404204854634,0.0038852361028093112,0.443128095180303,0.23809523809523805
0.6529865609323134,0.2989600387938212,0.4184575884366679,0.47916027923547583,0.7272727272727273
0.40469194476287196,0.2414349119400625,0.262367708589712,0.44551925092733935,0.4117647058823529
0.8093255618726942,0.5718884319522264,0.4008786610878662,0.9129007257015014,0.92
0.6702528214107231,0.43563678628114566,0.3877716290997436,0.4785262454044877,0.5806451612903226
0.6917146972836872,0.7432686291556287,0.27196652719665265,0.6173966591296417,0.625
0.8667073431098753,0.6610511563952527,0.3790533472803347,0.919957708656912,0.75
0.5710482406778156,0.6284804410468064,0.18548117154811714,0.3788497799356789,0.56
0.6466616721346655,0.5486599478066436,0.5517035265989241,0.5760485740333433,0.6190476190476191
0.5952244411047899,0.3608026143894064,0.149581589958159,0.6077005209071782,0.5555555555555556
